"id";"sessionId";"sender";"content";"timestamp";"isValid";"feedback";"score";"transcription"
"7e055805-23b8-4e74-8abd-ac2fae1bbf3b";debc95e3-b5f3-45fc-9fb0-1cca55643c03;therapist;[Resposta em áudio];2025-10-31 13:16:20.852;false;A resposta do terapeuta não atende integralmente aos critérios esperados. Embora estimule a reflexão sobre pensamentos e crenças, falta uma exploração mais direta das conexões entre pensamentos, emoções e reações físicas, conforme esperado. A postura é exploratória, mas poderia ser mais aberta ao direcionar a atenção para a experiência corporal e emocional. A flexibilidade cognitiva é abordada, mas sem a ênfase necessária. Para melhorar, o terapeuta poderia incluir perguntas sobre as reações físicas e emocionais e reforçar a exploração sem julgamento. A adequação é de 60%.;0;Me parece que deve ser muito difícil ter essa sensação toda vez que você sai de casa, mas fiquei pensando assim, você consegue perceber se realmente acontece alguma coisa ruim quando você sai de casa? Esse tipo de pensamento, você identifica quando que ele iniciou, tem algum momento em que você consegue lembrar que acabou lhe motivando a pensar dessa forma? Acho que a gente pode pensar juntos o quanto um pensamento realmente se concretiza, né? E tentar avaliar algumas vezes em que você realmente pensou isso e quando terminou o dia nada tinha acontecido de errado. Você consegue lembrar de alguma situação assim?
af2ce597-2516-45e9-b7fa-f115c598f2cb;debc95e3-b5f3-45fc-9fb0-1cca55643c03;therapist;[Resposta em áudio];2025-10-31 13:18:32.243;false;A resposta do terapeuta não atende integralmente aos critérios esperados. Embora estimule a reflexão e mantenha uma postura exploratória, não aborda a flexibilidade cognitiva ou a possibilidade de eventos positivos. Recomenda-se incluir perguntas que incentivem o cliente a considerar diferentes resultados possíveis para aumentar a flexibilidade cognitiva.;0;Entendo, esse pensamento deve trazer bastante tensão, né? Mas se pararmos para observar, quando esse tipo de ideia surge, o que você nota que acontece no seu corpo ou no seu humor? Às vezes, explorar essas conexões entre pensamento, emoção e reação pode nos ajudar a compreender melhor a força dessa experiência.
"3d1bf1e0-ff66-4196-b651-11e3c73ab37a";debc95e3-b5f3-45fc-9fb0-1cca55643c03;therapist;[Resposta em áudio];2025-10-31 13:20:17.289;true;A resposta do terapeuta atende integralmente aos critérios esperados. Ela estimula a reflexão do cliente sobre seus pensamentos e crenças, mantém uma postura aberta e exploratória, direciona a atenção para os pensamentos e suas conexões com experiências, e enfatiza a flexibilidade cognitiva sem julgar os pensamentos. Excelente trabalho!;100;Entendo, esse pensamento deve trazer bastante tensão. Se pararmos para observar, quando esse tipo de ideia surge, o que você nota que acontece no seu corpo ou no seu humor? Às vezes, explorar essa conexão entre o pensamento, a emoção e a reação pode nos ajudar a compreender melhor a força dessa experiência. O que você percebe nas suas emoções quando esse pensamento aparece? Já houve, por exemplo, momentos em que sair de casa aconteceu sem que algo ruim acontecesse? Você percebe alguma conexão entre a sua história de vida, situações que aconteceram que hoje lhe fazem ter essa sensação de que se você sair de casa alguma coisa ruim vai acontecer?
c08188ba-6c4b-4fc1-b619-e92104c79b65;"41a8e39a-721f-4679-86ad-e95f777779c0";ia;[envergonhado] Eu tinha prometido que ia ao mercado cozinhar algo saudável essa semana, mas acabei pedindo comida pronta de novo. No fundo, senti até alívio por não ter tentado.;2025-10-31 13:23:51.327;;;0;
"058eaba9-e199-4e44-b5ad-10ae66dbb8bb";"41a8e39a-721f-4679-86ad-e95f777779c0";therapist;[Resposta em áudio];2025-10-31 13:25:15.733;false;A resposta do terapeuta atende a maioria dos critérios, mas não todos. A postura é colaborativa e curiosa, e há clareza no plano de ação e expectativas. No entanto, falta a valorização explícita de avanços, grandes ou pequenos, e o uso de conceitos centrais como condicionamento, reforço, ambiente, antecedentes e consequências. Para melhorar, o terapeuta pode mencionar como pequenos passos são reforçadores positivos e discutir como o ambiente e as consequências influenciam o comportamento.;75;Entendo, o alívio mostra que nesse momento evitar parecia mais confortável do que enfrentar a tarefa, né? O que você acha de começarmos menor? Talvez apenas escrever uma lista de compras ou ir até o mercado sem o compromisso de cozinhar. Assim você já cria a associação com a nova rotina, sem tanta pressão.
f9aeaad8-3788-4cd0-9d91-bb26bc07bec5;"41a8e39a-721f-4679-86ad-e95f777779c0";therapist;[Resposta em áudio];2025-10-31 13:26:56.454;false;A resposta do terapeuta atende à maioria dos critérios esperados, mas não todos. A postura é colaborativa e curiosa, e há clareza no plano de ação e expectativas. O terapeuta valoriza avanços pequenos, mas a resposta poderia ser mais explícita no uso de conceitos centrais, como condicionamento, reforço, ambiente, antecedentes e consequências. Para melhorar, o terapeuta deve integrar mais explicitamente esses conceitos na resposta.;75;Entendo. O Alívio mostra que nesse momento, evitar parecia mais confortável do que enfrentar a tarefa, né? O que você acha da gente começar menor? Talvez apenas escrever uma lista de compras ou ir até o mercado sem o compromisso de cozinhar. Assim, você já cria uma associação com a nova rotina sem tanta pressão. Esses pequenos passos já podem ser reforçadores positivos que você vai manter fazendo esse comportamento. A cada conquista, pequena conquista que você tiver, vai tornando mais fácil manter esse tipo de comportamento. É importante também que a gente possa pensar o que que no ambiente, o que que estava acontecendo no momento, que tornou tão difícil concluir essa ideia inicial que você tinha. Acho que se a gente poder olhar algumas coisas nesse sentido, também podemos tornar mais fácil o processo para você.
"9eca5137-fce3-4a55-9be1-c857222adaf5";"08a72ab3-6c6e-4843-9faa-d7673ec2d54b";ia;[frustrado] Não sei por que perco a paciência tão rápido com meus filhos. Quando vejo, já gritei.;2025-10-31 13:28:44.466;;;0;
b77beec3-980e-4c0d-be2a-13228512be39;"67d7edb1-d47c-49b0-85ff-ec8a7a0d7fc1";ia;[frustrado] Não sei por que perco a paciência tão rápido com meus filhos. Quando vejo, já gritei.;2025-10-31 13:34:38.672;;;0;
"9fe01bde-78e9-4f28-8a0a-aaf1b2d901e3";"67d7edb1-d47c-49b0-85ff-ec8a7a0d7fc1";therapist;[Resposta em áudio];2025-10-31 13:35:31.921;false;A resposta do terapeuta atende bem aos critérios de postura colaborativa e curiosa, clareza no plano de ação e uso de conceitos centrais. No entanto, falta a valorização de avanços grandes e pequenos. Para melhorar, o terapeuta poderia reconhecer e valorizar o esforço do paciente em identificar gatilhos, reforçando a importância desse passo no processo terapêutico.;75;Entendo. Isso sugere que há antecedentes que disparam o comportamento antes que você chegue a perceber. Podemos observar isso juntos. Em quais situações isso mais acontece? Mapear esses gatilhos é o primeiro passo pra gente poder pensar em respostas alternativas quando essa situação acontecer.
b9a5620e-ded0-4602-b655-34e0d28fb160;"67d7edb1-d47c-49b0-85ff-ec8a7a0d7fc1";therapist;[Resposta em áudio];2025-10-31 13:36:43.372;false;A resposta do terapeuta atende parcialmente aos critérios esperados. A postura é colaborativa e curiosa, e há valorização de avanços, mostrando que o cliente já percebe o problema. No entanto, a clareza no plano de ação e expectativas pode ser melhorada, sendo mais específico sobre os passos a seguir. Além disso, o uso de conceitos centrais como condicionamento e reforço não está presente. Para melhorar, o terapeuta pode integrar mais explicitamente esses conceitos e detalhar o plano de ação.;75;Entendo. Isso sugere que há antecedentes que disparam o comportamento antes que você chegue a perceber. Nós podemos observar isso juntos. Em quais situações isso acontece? Mapear esses gatilhos é o primeiro passo pra gente poder pensar em respostas alternativas quando essa situação acontecer. E ache que um passo anterior ainda que já está acontecendo é que você está percebendo que isso é um problema e que você não quer agir dessa forma. Então, isso lhe ajuda a tentar ficar mais atento pra mapear esses gatilhos e evitar que esse comportamento aconteça novamente. O que você acha?
b7c21881-38f1-4bb8-aca3-02501b13719d;"67d7edb1-d47c-49b0-85ff-ec8a7a0d7fc1";therapist;[Resposta em áudio];2025-10-31 13:38:47.470;false;A resposta do terapeuta atende a maioria dos critérios esperados. Há uma postura colaborativa e curiosa, e o terapeuta menciona a importância de mapear os gatilhos e observar os antecedentes, o que está alinhado com o uso de conceitos centrais da TCC. No entanto, a clareza no plano de ação e expectativas poderia ser mais explícita, especialmente em relação ao que o paciente deve fazer entre as sessões. Além disso, a valorização de avanços, grandes ou pequenos, não foi explicitamente mencionada. Para melhorar, o terapeuta pode destacar mais claramente o plano de ação e reconhecer os esforços do paciente, incentivando-o a continuar atento aos avanços, por menores que sejam.;75;Me parece que isso é algo que te traz sofrimento e que você está atenta. Ah, então acho que esse é o primeiro passo, mas o que você está me falando sugere que há antecedentes que acabam disparando comportamento antes que você chegue a perceber. E é isso que nós precisamos observar juntos. Em quais situações isso mais acontece? É importante que você possa ficar atenta pra gente poder mapear quais são esses gatilhos e a partir disso poder pensar em respostas alternativas quando essa situação acontecer. Esse vai ser o caminho pra gente evitar que isso aconteça dessa forma impulsiva e inconsciente de sempre. Vamos olhar pros antecedentes, o que está acontecendo antes de que esse impulso de gritar aconteça? Acho que esse é o primeiro passo e o mais importante, que você possa estar atenta daqui pra frente, o que aconteceu anteriormente a essas situações, poder registrar isso e trazer pra que a gente possa trabalhar juntos aqui em sessão. O que você acha?
"6c3f9bd0-d9ce-4f9a-afc3-696c2597a576";"285436a6-af24-4e7a-b946-2bdee6552c70";ia;[frustrado] Não sei por que perco a paciência tão rápido com meus filhos. Quando vejo, já gritei.;2025-10-31 13:39:54.883;;;0;
df27a138-5d71-4155-b545-520febfedd52;"285436a6-af24-4e7a-b946-2bdee6552c70";therapist;[Resposta em áudio];2025-10-31 13:41:33.526;true;A resposta do terapeuta atende integralmente aos critérios esperados. A postura é colaborativa e curiosa, incentivando o paciente a observar e mapear situações junto com o terapeuta. Há clareza no plano de ação e expectativas ao sugerir que o paciente anote os gatilhos, e o terapeuta valoriza o avanço do paciente ao reconhecer a percepção do comportamento indesejado. Conceitos centrais como antecedentes e gatilhos são utilizados adequadamente. Excelente trabalho!;100;Entendo. Esse tipo de situação sugere que há antecedentes que disparam um comportamento antes que você mesmo possa perceber. Por isso é importante que daqui pra frente nós possamos observar isso juntos. Em que situações isso mais acontece? Os próximos passos é mapear quais as situações que isso acontece e o que estava acontecendo anteriormente. Quais os gatilhos que levaram a esse tipo de comportamento? Então a sua tarefa entre sessões será poder anotar isso. Perceber cada vez que isso acontece o que estava acontecendo anteriormente para que a gente possa mapear esses gatilhos juntos. Mas acho que o primeiro passo você já está dando, que é perceber que esse é um comportamento que você não quer manter. Que tem alguma coisa aí que não está bem. E assim que a gente conseguir perceber qual é essa coisa, quais são esses gatilhos que estão levando a esse comportamento, nós vamos poder desenvolver estratégias juntos para dar uma resposta melhor a esses gatilhos de uma forma mais saudável. O que você acha?
"081d190a-33e5-41f9-bff6-190496b5eb9e";b321e8bc-35cd-460f-8e11-fa9e9a854f26;ia;[Envergonhado] Eu sei que é bobo, mas fico com vergonha até de chorar na sua frente.;2025-10-31 13:42:36.646;;;0;
"0161292d-ee62-4166-ae46-776cd8378c84";b321e8bc-35cd-460f-8e11-fa9e9a854f26;therapist;[Resposta em áudio];2025-10-31 13:44:00.500;false;A resposta do terapeuta não atendeu integralmente aos critérios esperados. Faltou uma abordagem mais direta sobre a importância de vivenciar as emoções e as consequências do reforço negativo. Considere incluir psicoeducação para reforçar esses aspectos.;0;Não parece bobo pra mim. A vergonha é uma emoção que tenta nos proteger da exposição. Podemos tentar entender o que essa emoção está tentando comunicar agora? O que você acha?
"6ae9c138-d776-440a-9267-8211374a36ec";b321e8bc-35cd-460f-8e11-fa9e9a854f26;therapist;[Resposta em áudio];2025-10-31 13:47:50.474;false;A resposta do terapeuta não atende integralmente aos critérios esperados. Embora haja uma tentativa de psicoeducação e modelagem de tolerância ao afeto, a resposta falha em questionar com empatia e não mantém um tom de apoio consistente. Além disso, a repetição de 'Não. Não. Não.' é inadequada e não contribui para a experiência emocional do cliente. Recomenda-se reformular a resposta para incluir questionamentos empáticos e um tom mais acolhedor.;0;Ouço que você se sente envergonhado e muita gente se sente assim, mas chorar é uma resposta humana e muitas vezes sinaliza que algo importante está sendo tocado. Evitar chorar pode aliviar no momento, mas acaba reforçando a ideia de que a emoção é perigosa. Você toparia ficar com a sensação por um pouco enquanto a gente anota o que muda? Não. Não. Não. 
"83e59abc-4252-4263-938f-cd28b11db914";b321e8bc-35cd-460f-8e11-fa9e9a854f26;therapist;[Resposta em áudio];2025-10-31 13:49:12.400;true;A resposta do terapeuta atende integralmente aos critérios esperados. O terapeuta valida a emoção do cliente, questiona com empatia, ouve ativamente, modela a tolerância ao afeto e utiliza psicoeducação para reforçar a importância de vivenciar as emoções. Excelente trabalho!;100;Não parece bobo pra mim, a vergonha é uma emoção que geralmente tenta nos proteger da exposição. E muita gente se sente assim em relação a chorar, mas chorar é uma resposta humana e muitas vezes sinaliza que algo importante está sendo tocado. Evitar chorar pode aliviar no momento, mas acaba reforçando a ideia de que a emoção é perigosa. Se você tentar entender o que essa emoção está tentando comunicar agora, você toparia ficar com a sensação por um pouco de tempo enquanto a gente anota o que muda, o que acha.
"25f5c0e0-ab73-4f26-b51e-7ab81963f4a6";"5b26e361-75ef-432e-a5ac-77fb666ab11f";therapist;[Resposta em áudio];2025-10-31 13:53:23.500;true;A resposta do terapeuta atende integralmente aos critérios esperados. O terapeuta questiona com empatia sobre a experiência emocional do cliente, mantém um tom de apoio, modela a tolerância ao afeto e utiliza psicoeducação para reforçar a importância de vivenciar emoções. Excelente abordagem.;100;Eu percebo que sentir todas essas emoções parece ser um motivo de vergonha pra você, mas a verdade é que muita gente se sente assim. Sentir emoções é uma resposta humana e elas muitas vezes sinalizam que algo importante está sendo tocado. Então evitar sentir pode parecer que alivia no momento, mas na verdade só reforça a ideia de que a emoção é pericosa. Você toparia poder sentir essas coisas por um momento, ficar com essa emoção enquanto a gente vai aqui juntos percebendo o que vai mudando em você à medida que o tempo vai passando junto com essa emoção?
e410ed62-cdd8-45fa-a39c-1a7878250fae;b8b595cd-d5c4-4aa7-87d1-94e7167aa780;ia;(Calmo) Eu só queria ser mais feliz;2025-12-07 13:34:22.491;;;0;
ce4edcc1-4555-4041-8857-9356edd4b2b8;b8b595cd-d5c4-4aa7-87d1-94e7167aa780;therapist;Vai pescar;2025-12-07 13:34:41.638;false;A resposta do terapeuta não atende a nenhum dos critérios esperados. Não sugere metas ou tarefas consistentes com a TCC, não solicita a contribuição do cliente, não demonstra flexibilidade e não enfatiza metas concretas. Recomenda-se reformular a resposta para incluir perguntas que ajudem a decompor a meta de ser mais feliz em ações concretas e mensuráveis, além de buscar a concordância do cliente.;0;
fe4a12bc-d477-4e9c-88ca-ba171097be38;b8b595cd-d5c4-4aa7-87d1-94e7167aa780;therapist;[Resposta em áudio];2025-12-07 13:35:44.053;false;A resposta do terapeuta não atende aos critérios esperados. Não há decomposição da meta em algo concreto, nem solicitação de contribuição do cliente. A sugestão de hobby não é individualizada ou mensurável. Recomenda-se explorar o conceito de felicidade do cliente e estabelecer metas concretas e acionáveis.;0;Eu acredito que você deva procurar algum hobby que goste e focar nesse hobby, isso pode te ajudar.
fe29ce54-641f-4cb3-b092-d83eaae85dc9;"4a0ef49f-a806-4d62-9c09-230484ba3c90";ia;Paciente (Esperançoso): Então, com a TCC eu vou me livrar dos meus problemas de vez, certo?;2026-01-06 23:33:49.923;;;0;
"3d41ede8-de9f-411d-903f-acb4a41ca05c";"4da0641d-a4d6-40fe-85b2-2fc4d414b43b";ia;Paciente (Esperançoso): Então, com a TCC eu vou me livrar dos meus problemas de vez, certo?;2026-02-25 12:15:53.114;;;0;
"11144475-d108-43b6-8c00-aec4bf647ff4";"4da0641d-a4d6-40fe-85b2-2fc4d414b43b";therapist;Claro, certamente você se livrará em poucas sessões.;2026-02-25 12:16:56.306;false;A resposta do terapeuta é muito otimista, mas não atende a todos os critérios esperados. Não valida a experiência do paciente, não explica como a TCC funciona, nem estabelece expectativas adequadas. É importante abordar esses aspectos para oferecer uma resposta mais completa e alinhada com a prática da TCC.;25;
"1510d6ea-fb03-42b7-ba5f-23a0dd11d66d";"4da0641d-a4d6-40fe-85b2-2fc4d414b43b";therapist;[Resposta em áudio];2026-02-25 12:20:17.790;false;A resposta do terapeuta é acolhedora e demonstra entusiasmo pelo progresso do paciente, mas não atende integralmente a todos os critérios. Embora acredite no processo terapêutico, a explicação sobre a TCC é vaga e não estabelece expectativas claras sobre a natureza e o impacto da terapia. Para melhorar, o terapeuta poderia incluir uma breve explicação sobre como a TCC ajuda a modificar padrões de pensamento e comportamento e como isso pode trazer alívio e melhorar a qualidade de vida do paciente.;75;Fico muito feliz aí que tu esteja acreditando aí no nosso processo, mas o que eu gostaria de te explicar nesse momento? A terapia cognitivo comportamental ela vai ter esse objetivo de te ajudar a solucionar os teus problemas ao longo do tempo e o nosso objetivo vai ser trabalhar juntos para conseguir alcançar esse objetivo.
d1fe2e1e-80f4-4697-8d2e-1d93c52fc813;f26dd667-9198-40ae-bce7-87bb268b164f;ia;paciente (com medo/desconfiado): Já tentei terapia antes e só piorei… como sei que aqui não vai acontecer de novo?;2026-02-25 13:39:21.967;;;0;
f24a14ef-31b9-4f76-94d0-9bab4ef3cd0f;"738a8f66-6f07-43d0-9d28-f707b61ed7ed";ia;(Desamparado) Fui abusado quando era criança e, recentemente, não consigo parar de pensar nisso. Meu namorado tenta me ajudar a ser mais positivo, mas não consigo parar de me sentir deprimido. Às vezes penso que seria mais fácil para todos se eu estivesse morto.;2026-02-25 13:41:01.781;;;0;
